timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-12T20:48:10,codecarbon,adfe3da7-cdd4-4ccb-bc0f-f4da6d66d561,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.851681000000099,1.714120637972923e-09,2.9292790190936487e-10,0.2227,0.0038,3.0,5.0597254188485546e-11,3.086758604161635e-09,4.713191689612965e-10,3.6086750273114173e-09,Indonesia,IDN,east java,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.0,2.7.4,8,Apple M2,1,Apple M2,112.6933,-7.8391,8.0,machine,N,1.0
2024-11-12T20:54:55,codecarbon,1eee9bfb-3444-433e-9882-a0a5bc238a48,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.845675458986079,3.257861255985619e-10,5.573113455995191e-11,0.1516999999999999,0.0,3.0,4.4649692421242223e-11,0.0,6.41215835154677e-10,6.858655275759197e-10,Indonesia,IDN,east java,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.0,2.7.4,8,Apple M2,1,Apple M2,112.6933,-7.8391,8.0,machine,N,1.0
2024-11-12T20:58:51,codecarbon,b371e2e5-b4c6-4bae-850f-013b3b99676d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.840685166011099,4.1057765922095216e-10,7.029614635115773e-11,0.3488,0.0,3.0,1.2701319528019265e-10,0.0,7.373608241323381e-10,8.643740194125302e-10,Indonesia,IDN,east java,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.0,2.7.4,8,Apple M2,1,Apple M2,112.6933,-7.8391,8.0,machine,N,1.0
2024-11-12T20:58:59,codecarbon,1e17a8b7-6c5e-4aaf-80b4-f955d5c26d97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.865642874996411,4.176599789760073e-10,7.120446775857678e-11,0.0854,0.0,3.0,3.4388326574116944e-11,0.0,8.44895839691162e-10,8.79284166265279e-10,Indonesia,IDN,east java,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.0,2.7.4,8,Apple M2,1,Apple M2,112.6933,-7.8391,8.0,machine,N,1.0
2024-11-12T20:59:06,codecarbon,5a3603ce-6aef-4ca9-9d34-a41a79b55035,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.831683665979654,3.7706365264936424e-10,6.465776853587652e-11,0.4189,0.0,3.0,1.3110988124632663e-10,0.0,6.62708334857598e-10,7.938182161039243e-10,Indonesia,IDN,east java,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.0,2.7.4,8,Apple M2,1,Apple M2,112.6933,-7.8391,8.0,machine,N,1.0
2024-11-12T20:59:13,codecarbon,643033dc-dc41-40a8-9bea-ed5c09679acb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.840863958990667,4.1091043020876703e-10,7.035096744142875e-11,0.0656,0.0,3.0,2.6150419674296356e-11,0.0,8.389241702388971e-10,8.650745899131937e-10,Indonesia,IDN,east java,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.0,2.7.4,8,Apple M2,1,Apple M2,112.6933,-7.8391,8.0,machine,N,1.0
2024-11-12T20:59:23,codecarbon,70ce788f-c085-4672-afa3-15ab87563052,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.864381083985791,3.637157849647338e-10,6.202117150230121e-11,0.0693,0.0,3.0,2.4363281321711838e-11,0.0,7.413541607093065e-10,7.657174420310183e-10,Indonesia,IDN,east java,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.0,2.7.4,8,Apple M2,1,Apple M2,112.6933,-7.8391,8.0,machine,N,1.0
2024-11-12T20:59:31,codecarbon,dbff4c0e-455a-41df-9384-79a4183fe3b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.833386209007585,2.84812040262073e-10,4.882447862311642e-11,0.11709999999999998,0.0,3.0,3.404845125947354e-11,0.0,5.655558440291013e-10,5.996042952885748e-10,Indonesia,IDN,east java,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.0,2.7.4,8,Apple M2,1,Apple M2,112.6933,-7.8391,8.0,machine,N,1.0
